SJAG_03086	HGNC:706
SJAG_00662	HGNC:3273
SJAG_00663	HGNC:26348
SJAG_00663	HGNC:7323
SJAG_00661	HGNC:17847
SJAG_00661	HGNC:17848
SJAG_00671	HGNC:27653
SJAG_00671	HGNC:31921
SJAG_03561	HGNC:24077
SJAG_03578	HGNC:20454
SJAG_02102	HGNC:18294
SJAG_02102	HGNC:33721
SJAG_02100	HGNC:1165
SJAG_02100	HGNC:28923
SJAG_00875	HGNC:19286
SJAG_02083	HGNC:29145
SJAG_02393	HGNC:23114
SJAG_03730	HGNC:15837
SJAG_02399	HGNC:869
SJAG_02399	HGNC:870
SJAG_00537	HGNC:10364
SJAG_03764	HGNC:23162
SJAG_03764	HGNC:31088
SJAG_03712	HGNC:7436
SJAG_05192	HGNC:21688
SJAG_04319	HGNC:24289
SJAG_04319	HGNC:17852
SJAG_00538	HGNC:24274
SJAG_04320	HGNC:24552
SJAG_04321	HGNC:17944
SJAG_00539	HGNC:10769
SJAG_00791	HGNC:25501
SJAG_05029	HGNC:16818
SJAG_02645	HGNC:30373
SJAG_04641	HGNC:18667
SJAG_01114	HGNC:1943
SJAG_01114	HGNC:1944
SJAG_05030	HGNC:9786
SJAG_05030	HGNC:14902
SJAG_05030	HGNC:16525
SJAG_01131	HGNC:9552
SJAG_05019	HGNC:2468
SJAG_01122	HGNC:21270
SJAG_05018	HGNC:18656
SJAG_01135	HGNC:23685
SJAG_01135	HGNC:11175
SJAG_01135	HGNC:14971
SJAG_05016	HGNC:5350
SJAG_01153	HGNC:17015
SJAG_03311	HGNC:30881
SJAG_00467	HGNC:16467
SJAG_00467	HGNC:16469
SJAG_00467	HGNC:16754
SJAG_03312	HGNC:17929
SJAG_00464	HGNC:8636
SJAG_06636	HGNC:16672
SJAG_03324	HGNC:8854
SJAG_02070	HGNC:9195
SJAG_03325	HGNC:30747
SJAG_00584	HGNC:11543
SJAG_03328	HGNC:28422
SJAG_03332	HGNC:16352
SJAG_00593	HGNC:17693
SJAG_00601	HGNC:12587
SJAG_00602	HGNC:10664
SJAG_00604	HGNC:30661
SJAG_05297	HGNC:30688
SJAG_05297	HGNC:30689
SJAG_00609	HGNC:11655
SJAG_03355	HGNC:8863
SJAG_16455	HGNC:18734
SJAG_00613	HGNC:1581
SJAG_02236	HGNC:30563
SJAG_02227	HGNC:29629
SJAG_03592	HGNC:7745
SJAG_02213	HGNC:26721
SJAG_00195	HGNC:11316
SJAG_00174	HGNC:30086
SJAG_00197	HGNC:2867
SJAG_03596	HGNC:9580
SJAG_03596	HGNC:9581
SJAG_04915	HGNC:10057
SJAG_01880	HGNC:1550
SJAG_00170	HGNC:10760
SJAG_02296	HGNC:19
SJAG_02292	HGNC:3029
SJAG_00178	HGNC:8071
SJAG_00178	HGNC:8073
SJAG_04481	HGNC:11296
SJAG_01511	HGNC:9896
SJAG_01511	HGNC:9902
SJAG_01511	HGNC:9903
SJAG_04480	HGNC:25628
SJAG_04480	HGNC:2742
SJAG_04480	HGNC:18698
SJAG_01508	HGNC:2236
SJAG_01508	HGNC:2237
SJAG_04425	HGNC:1047
SJAG_04425	HGNC:1048
SJAG_04425	HGNC:7468
SJAG_04433	HGNC:10538
SJAG_04465	HGNC:19679
SJAG_04465	HGNC:18041
SJAG_04435	HGNC:16942
SJAG_04435	HGNC:3449
SJAG_03842	HGNC:11870
SJAG_04436	HGNC:10755
SJAG_01831	HGNC:11111
SJAG_01831	HGNC:11112
SJAG_01833	HGNC:24618
SJAG_01836	HGNC:8609
SJAG_03932	HGNC:29590
SJAG_00657	HGNC:5176
SJAG_00342	HGNC:1779
SJAG_00342	HGNC:19338
SJAG_00651	HGNC:21658
SJAG_00651	HGNC:28624
SJAG_00651	HGNC:13598
SJAG_00651	HGNC:24679
SJAG_00651	HGNC:13604
SJAG_00343	HGNC:25217
SJAG_00650	HGNC:17307
SJAG_00344	HGNC:25542
SJAG_00355	HGNC:16370
SJAG_00645	HGNC:16935
SJAG_00352	HGNC:25151
SJAG_00644	HGNC:12628
SJAG_01473	HGNC:14052
SJAG_01470	HGNC:9092
SJAG_01470	HGNC:16494
SJAG_01470	HGNC:16497
SJAG_01468	HGNC:14051
SJAG_00643	HGNC:15860
SJAG_00640	HGNC:7652
SJAG_00638	HGNC:23785
SJAG_02027	HGNC:29550
SJAG_02027	HGNC:25555
SJAG_02030	HGNC:28790
SJAG_01465	HGNC:9886
SJAG_01465	HGNC:18039
SJAG_01465	HGNC:11114
SJAG_01465	HGNC:11115
SJAG_02032	HGNC:1240
SJAG_02033	HGNC:15789
SJAG_01570	HGNC:25712
SJAG_01598	HGNC:14584
SJAG_02844	HGNC:19824
SJAG_02842	HGNC:14076
SJAG_02842	HGNC:23752
SJAG_02842	HGNC:23747
SJAG_02842	HGNC:23749
SJAG_02842	HGNC:23826
SJAG_01600	HGNC:19651
SJAG_01600	HGNC:25082
SJAG_01606	HGNC:10363
SJAG_01604	HGNC:19235
SJAG_01615	HGNC:5244
SJAG_02857	HGNC:14941
SJAG_02997	HGNC:8859
SJAG_05295	HGNC:11250
SJAG_03276	HGNC:30654
SJAG_02838	HGNC:9376
SJAG_02838	HGNC:9377
SJAG_02835	HGNC:13266
SJAG_03278	HGNC:15736
SJAG_02832	HGNC:24910
SJAG_02827	HGNC:13280
SJAG_02827	HGNC:14355
SJAG_03288	HGNC:10540
SJAG_03288	HGNC:23160
SJAG_03288	HGNC:27992
SJAG_02824	HGNC:652
SJAG_02824	HGNC:654
SJAG_03289	HGNC:17037
SJAG_03289	HGNC:18559
SJAG_02818	HGNC:9175
SJAG_06022	HGNC:18466
SJAG_02814	HGNC:26913
SJAG_04923	HGNC:3782
SJAG_02808	HGNC:29991
SJAG_03071	HGNC:29419
SJAG_02804	HGNC:8964
SJAG_00265	HGNC:4323
SJAG_01252	HGNC:30258
SJAG_00260	HGNC:10681
SJAG_01253	HGNC:16808
SJAG_01253	HGNC:21289
SJAG_01254	HGNC:20610
SJAG_01254	HGNC:29149
SJAG_01260	HGNC:15506
SJAG_01261	HGNC:17558
SJAG_03637	HGNC:20367
SJAG_03637	HGNC:29127
SJAG_04508	HGNC:29088
SJAG_04508	HGNC:20418
SJAG_03636	HGNC:14483
SJAG_03635	HGNC:9886
SJAG_03635	HGNC:18039
SJAG_03635	HGNC:11114
SJAG_03635	HGNC:11115
SJAG_03634	HGNC:15736
SJAG_04509	HGNC:1736
SJAG_03632	HGNC:457
SJAG_05301	HGNC:8489
SJAG_03393	HGNC:17663
SJAG_01621	HGNC:26087
SJAG_01620	HGNC:7127
SJAG_03385	HGNC:28453
SJAG_00553	HGNC:20399
SJAG_00553	HGNC:30453
SJAG_01266	HGNC:26059
SJAG_03384	HGNC:6856
SJAG_00943	HGNC:3599
SJAG_00943	HGNC:35458
SJAG_03375	HGNC:8956
SJAG_00941	HGNC:9812
SJAG_00941	HGNC:9813
SJAG_03412	HGNC:26282
SJAG_00923	HGNC:17134
SJAG_00923	HGNC:17907
SJAG_00923	HGNC:18519
SJAG_00923	HGNC:24584
SJAG_00923	HGNC:31978
SJAG_03106	HGNC:24268
SJAG_03453	HGNC:5173
SJAG_03453	HGNC:6407
SJAG_03453	HGNC:7989
SJAG_03108	HGNC:30259
SJAG_03115	HGNC:18858
SJAG_03119	HGNC:12736
SJAG_03119	HGNC:30923
SJAG_03454	HGNC:2717
SJAG_03415	HGNC:18002
SJAG_03067	HGNC:3942
SJAG_03410	HGNC:7819
SJAG_05289	HGNC:25786
SJAG_05289	HGNC:17975
SJAG_05289	HGNC:23711
SJAG_05289	HGNC:26176
SJAG_03409	HGNC:20739
SJAG_02716	HGNC:2074
SJAG_02706	HGNC:17059
SJAG_02693	HGNC:8855
SJAG_03092	HGNC:19246
SJAG_03151	HGNC:9543
SJAG_03151	HGNC:9546
SJAG_03144	HGNC:17264
SJAG_03140	HGNC:4163
SJAG_03128	HGNC:11327
SJAG_03126	HGNC:9281
SJAG_03126	HGNC:9282
SJAG_03126	HGNC:9283
SJAG_03156	HGNC:19910
SJAG_02698	HGNC:18398
SJAG_03158	HGNC:18621
SJAG_03617	HGNC:24286
SJAG_00149	HGNC:23092
SJAG_00149	HGNC:11064
SJAG_00149	HGNC:11066
SJAG_06046	HGNC:26970
SJAG_02926	HGNC:1622
SJAG_02927	HGNC:30632
SJAG_01236	HGNC:25507
SJAG_05978	HGNC:25220
SJAG_05977	HGNC:22992
SJAG_02679	HGNC:9226
SJAG_02679	HGNC:28883
SJAG_02628	HGNC:3271
SJAG_02627	HGNC:9370
SJAG_01797	HGNC:20
SJAG_01797	HGNC:21022
SJAG_01798	HGNC:25792
SJAG_04084	HGNC:17035
SJAG_06634	HGNC:5157
SJAG_06634	HGNC:23333
SJAG_04039	HGNC:10886
SJAG_04039	HGNC:14931
SJAG_04074	HGNC:11581
SJAG_01907	HGNC:24477
SJAG_01908	HGNC:11328
SJAG_01057	HGNC:13709
SJAG_01057	HGNC:20113
SJAG_01058	HGNC:3003
SJAG_02026	HGNC:4199
SJAG_02025	HGNC:24329
SJAG_01745	HGNC:21244
SJAG_01062	HGNC:7806
SJAG_02040	HGNC:1989
SJAG_04912	HGNC:28122
SJAG_02038	HGNC:362
SJAG_00637	HGNC:30348
SJAG_00633	HGNC:31367
SJAG_04056	HGNC:20332
SJAG_04056	HGNC:20439
SJAG_04062	HGNC:17956
SJAG_01916	HGNC:11728
SJAG_01916	HGNC:11729
SJAG_01917	HGNC:26198
SJAG_04911	HGNC:11151
SJAG_04911	HGNC:11155
SJAG_00064	HGNC:16993
SJAG_01922	HGNC:2422
SJAG_00102	HGNC:7857
SJAG_00102	HGNC:7858
SJAG_02169	HGNC:10071
SJAG_02656	HGNC:2972
SJAG_02656	HGNC:2973
SJAG_00298	HGNC:25653
SJAG_02165	HGNC:13013
SJAG_02165	HGNC:17582
SJAG_02165	HGNC:17016
SJAG_02165	HGNC:17933
SJAG_00313	HGNC:24282
SJAG_00314	HGNC:14976
SJAG_00314	HGNC:11174
SJAG_00317	HGNC:26719
SJAG_01789	HGNC:19425
SJAG_01946	HGNC:26063
SJAG_04182	HGNC:18028
SJAG_04186	HGNC:14929
SJAG_02426	HGNC:391
SJAG_02426	HGNC:392
SJAG_02426	HGNC:13900
SJAG_02426	HGNC:10812
SJAG_02426	HGNC:10810
SJAG_04190	HGNC:8729
SJAG_04989	HGNC:13324
SJAG_06613	HGNC:19949
SJAG_06613	HGNC:30361
SJAG_06613	HGNC:19909
SJAG_04990	HGNC:17765
SJAG_02659	HGNC:20986
SJAG_02659	HGNC:20982
SJAG_02659	HGNC:15513
SJAG_02661	HGNC:12826
SJAG_05276	HGNC:2746
SJAG_05276	HGNC:2740
SJAG_04993	HGNC:28403
SJAG_04993	HGNC:26454
SJAG_04999	HGNC:9285
SJAG_02415	HGNC:10055
SJAG_02414	HGNC:4067
SJAG_02414	HGNC:4068
SJAG_02414	HGNC:13291
SJAG_03252	HGNC:30856
SJAG_05264	HGNC:26736
SJAG_00882	HGNC:8848
SJAG_03249	HGNC:2603
SJAG_03249	HGNC:20581
SJAG_03249	HGNC:20577
SJAG_00884	HGNC:6950
SJAG_00909	HGNC:28760
SJAG_00912	HGNC:23357
SJAG_02768	HGNC:9888
SJAG_02453	HGNC:566
SJAG_02453	HGNC:567
SJAG_02451	HGNC:1151
SJAG_00913	HGNC:4916
SJAG_00914	HGNC:24187
SJAG_02428	HGNC:21642
SJAG_00496	HGNC:19039
SJAG_04978	HGNC:11431
SJAG_00495	HGNC:8091
SJAG_04974	HGNC:18682
SJAG_00486	HGNC:1745
SJAG_04954	HGNC:25812
SJAG_06588	HGNC:21965
SJAG_04953	HGNC:12435
SJAG_04953	HGNC:17772
SJAG_04953	HGNC:16470
SJAG_04501	HGNC:28171
SJAG_00859	HGNC:14089
SJAG_00854	HGNC:19055
SJAG_04497	HGNC:17340
SJAG_00853	HGNC:12469
SJAG_00853	HGNC:12471
SJAG_05207	HGNC:28439
SJAG_04496	HGNC:20852
SJAG_05204	HGNC:848
SJAG_04495	HGNC:4195
SJAG_04495	HGNC:4922
SJAG_04495	HGNC:4923
SJAG_04495	HGNC:4925
SJAG_05203	HGNC:11473
SJAG_04493	HGNC:14491
SJAG_04486	HGNC:18994
SJAG_04486	HGNC:11405
SJAG_00824	HGNC:18423
SJAG_01405	HGNC:1020
SJAG_05230	HGNC:9457
SJAG_00823	HGNC:9319
SJAG_01413	HGNC:10379
SJAG_00822	HGNC:15987
SJAG_00703	HGNC:20957
SJAG_01401	HGNC:1579
SJAG_01401	HGNC:1580
SJAG_01401	HGNC:18709
SJAG_01558	HGNC:11307
SJAG_01397	HGNC:18264
SJAG_01397	HGNC:856
SJAG_05694	HGNC:24451
SJAG_01562	HGNC:18027
SJAG_04024	HGNC:20312
SJAG_04022	HGNC:2484
SJAG_04022	HGNC:17086
SJAG_04015	HGNC:16832
SJAG_01377	HGNC:23207
SJAG_03907	HGNC:10697
SJAG_00401	HGNC:17851
SJAG_01911	HGNC:18175
SJAG_01374	HGNC:18016
SJAG_01369	HGNC:19949
SJAG_01369	HGNC:30361
SJAG_01369	HGNC:19909
SJAG_00394	HGNC:20266
SJAG_05186	HGNC:17897
SJAG_01358	HGNC:12825
SJAG_03210	HGNC:11152
SJAG_03209	HGNC:19034
SJAG_03209	HGNC:19037
SJAG_03659	HGNC:6903
SJAG_03659	HGNC:6904
SJAG_01344	HGNC:51
SJAG_01344	HGNC:53
SJAG_01344	HGNC:54
SJAG_01344	HGNC:57
SJAG_02850	HGNC:291
SJAG_02851	HGNC:26302
SJAG_02851	HGNC:24788
SJAG_02851	HGNC:21152
SJAG_03654	HGNC:16821
SJAG_01430	HGNC:5381
SJAG_01432	HGNC:4570
SJAG_01205	HGNC:11999
SJAG_04817	HGNC:937
SJAG_04816	HGNC:11992
SJAG_00069	HGNC:10384
SJAG_00503	HGNC:10384
SJAG_05283	HGNC:12592
SJAG_02923	HGNC:6871
SJAG_02923	HGNC:6877
SJAG_02903	HGNC:3005
SJAG_04792	HGNC:21579
SJAG_04792	HGNC:25193
SJAG_02905	HGNC:26643
SJAG_04379	HGNC:9828
SJAG_04378	HGNC:14509
SJAG_03200	HGNC:25525
SJAG_04376	HGNC:18647
SJAG_03199	HGNC:4837
SJAG_01180	HGNC:33714
SJAG_01180	HGNC:16135
SJAG_03583	HGNC:13244
SJAG_01178	HGNC:12790
SJAG_16459	HGNC:1908
SJAG_16459	HGNC:23594
SJAG_01777	HGNC:11728
SJAG_01777	HGNC:11729
SJAG_01780	HGNC:7504
SJAG_05221	HGNC:5359
SJAG_01487	HGNC:2769
SJAG_04069	HGNC:18279
SJAG_00156	HGNC:11957
SJAG_00156	HGNC:16050
SJAG_01462	HGNC:5958
SJAG_01458	HGNC:17715
SJAG_01458	HGNC:2690
SJAG_00153	HGNC:9968
SJAG_01454	HGNC:26934
SJAG_06269	HGNC:25804
SJAG_01448	HGNC:19700
SJAG_01448	HGNC:19701
SJAG_01448	HGNC:23034
SJAG_01448	HGNC:21204
SJAG_01448	HGNC:21574
SJAG_04840	HGNC:12730
SJAG_01444	HGNC:20194
SJAG_03628	HGNC:6063
SJAG_03628	HGNC:14587
SJAG_03628	HGNC:19423
SJAG_03628	HGNC:19421
SJAG_03627	HGNC:4852
SJAG_03627	HGNC:4853
SJAG_03298	HGNC:30450
SJAG_02954	HGNC:4135
SJAG_04323	HGNC:20154
SJAG_04323	HGNC:21396
SJAG_04360	HGNC:7658
SJAG_04362	HGNC:5382
SJAG_04362	HGNC:5383
SJAG_02247	HGNC:8055
SJAG_00618	HGNC:23170
SJAG_03035	HGNC:17888
SJAG_03028	HGNC:16829
SJAG_02282	HGNC:2092
SJAG_02282	HGNC:2093
SJAG_02266	HGNC:12849
SJAG_02266	HGNC:12851
SJAG_02266	HGNC:12852
SJAG_02266	HGNC:12853
SJAG_02266	HGNC:12854
SJAG_02266	HGNC:12855
SJAG_04909	HGNC:7641
SJAG_04909	HGNC:15751
SJAG_04908	HGNC:13923
SJAG_04849	HGNC:4693
SJAG_01546	HGNC:6389
SJAG_04855	HGNC:12397
SJAG_04860	HGNC:19692
SJAG_01545	HGNC:4926
SJAG_04862	HGNC:29682
SJAG_01540	HGNC:2554
SJAG_01540	HGNC:2555
SJAG_03853	HGNC:18585
SJAG_03853	HGNC:2683
SJAG_03853	HGNC:7330
SJAG_01538	HGNC:26703
SJAG_01535	HGNC:7112
SJAG_01535	HGNC:7113
SJAG_01535	HGNC:7114
SJAG_01527	HGNC:17592
SJAG_01527	HGNC:18537
SJAG_03850	HGNC:13211
SJAG_03850	HGNC:29103
SJAG_03847	HGNC:4315
SJAG_00508	HGNC:23373
SJAG_00508	HGNC:31932
SJAG_00507	HGNC:3287
SJAG_00507	HGNC:33179
SJAG_01909	HGNC:6400
SJAG_00237	HGNC:11184
SJAG_01912	HGNC:26477
SJAG_01913	HGNC:13724
SJAG_01913	HGNC:18266
SJAG_02517	HGNC:7643
SJAG_00204	HGNC:29122
SJAG_02584	HGNC:14406
SJAG_02586	HGNC:30882
SJAG_04129	HGNC:25858
SJAG_04129	HGNC:28073
SJAG_04129	HGNC:25206
SJAG_02587	HGNC:20759
SJAG_04130	HGNC:2869
SJAG_02588	HGNC:11846
SJAG_02589	HGNC:11104
SJAG_02589	HGNC:11105
SJAG_04311	HGNC:9040
SJAG_04311	HGNC:8579
SJAG_04588	HGNC:16085
SJAG_04588	HGNC:16086
SJAG_04588	HGNC:16087
SJAG_04588	HGNC:16088
SJAG_04588	HGNC:16073
SJAG_04307	HGNC:23487
SJAG_04307	HGNC:5387
SJAG_01240	HGNC:752
SJAG_01245	HGNC:9391
SJAG_01245	HGNC:9392
SJAG_04142	HGNC:8624
SJAG_01250	HGNC:25005
SJAG_04144	HGNC:9564
SJAG_04146	HGNC:8852
SJAG_04146	HGNC:8853
SJAG_02475	HGNC:11478
SJAG_02471	HGNC:3261
SJAG_03261	HGNC:17718
SJAG_03261	HGNC:23400
SJAG_04623	HGNC:25088
SJAG_02339	HGNC:12829
SJAG_04632	HGNC:4330
SJAG_04632	HGNC:16065
SJAG_02333	HGNC:30239
SJAG_02330	HGNC:17702
SJAG_02330	HGNC:18276
SJAG_00869	HGNC:23993
SJAG_04176	HGNC:10298
SJAG_04176	HGNC:17976
SJAG_01671	HGNC:10680
SJAG_01672	HGNC:30695
SJAG_01673	HGNC:1712
SJAG_02783	HGNC:9114
SJAG_02783	HGNC:9115
SJAG_02329	HGNC:12757
SJAG_02329	HGNC:17826
SJAG_02323	HGNC:16395
SJAG_02323	HGNC:16397
SJAG_02323	HGNC:16386
SJAG_02788	HGNC:8852
SJAG_02788	HGNC:8853
SJAG_02795	HGNC:30794
SJAG_02795	HGNC:21561
SJAG_01670	HGNC:19123
SJAG_01665	HGNC:29825
SJAG_01665	HGNC:16701
SJAG_01665	HGNC:29827
SJAG_01665	HGNC:7583
SJAG_01665	HGNC:7586
SJAG_01665	HGNC:21719
SJAG_01665	HGNC:15754
SJAG_01665	HGNC:29824
SJAG_00033	HGNC:18184
SJAG_00033	HGNC:20328
SJAG_03951	HGNC:25588
SJAG_03951	HGNC:26439
SJAG_04167	HGNC:811
SJAG_04167	HGNC:812
SJAG_04167	HGNC:813
SJAG_04165	HGNC:8967
SJAG_03959	HGNC:6401
SJAG_03959	HGNC:19998
SJAG_04155	HGNC:3711
SJAG_04155	HGNC:3712
SJAG_03960	HGNC:16472
SJAG_03960	HGNC:8642
SJAG_04153	HGNC:24662
SJAG_04560	HGNC:21237
SJAG_03972	HGNC:29622
SJAG_04558	HGNC:26703
SJAG_00256	HGNC:19042
SJAG_04151	HGNC:20853
SJAG_04913	HGNC:21197
SJAG_01867	HGNC:3447
SJAG_01865	HGNC:17759
SJAG_01860	HGNC:15988
SJAG_01854	HGNC:25358
SJAG_01852	HGNC:9905
SJAG_02204	HGNC:1082
SJAG_02196	HGNC:18806
SJAG_02196	HGNC:18807
SJAG_04561	HGNC:12506
SJAG_04562	HGNC:11478
SJAG_04568	HGNC:17759
SJAG_03014	HGNC:9200
SJAG_04571	HGNC:15663
SJAG_04571	HGNC:15664
SJAG_02975	HGNC:29527
SJAG_02975	HGNC:24318
SJAG_02975	HGNC:28044
SJAG_02975	HGNC:28311
SJAG_02975	HGNC:26984
SJAG_02974	HGNC:24716
SJAG_02974	HGNC:22226
SJAG_04582	HGNC:30129
SJAG_04670	HGNC:11470
SJAG_04551	HGNC:6880
SJAG_04549	HGNC:753
SJAG_04666	HGNC:667
SJAG_04666	HGNC:668
SJAG_04666	HGNC:669
SJAG_06440	HGNC:26937
SJAG_04532	HGNC:29472
SJAG_04531	HGNC:17030
SJAG_05736	HGNC:28330
SJAG_02308	HGNC:9261
SJAG_02049	HGNC:5467
SJAG_02307	HGNC:3260
SJAG_02050	HGNC:25319
SJAG_02050	HGNC:10990
SJAG_02050	HGNC:10991
SJAG_02050	HGNC:10992
SJAG_02306	HGNC:27302
SJAG_02305	HGNC:11278
SJAG_02305	HGNC:16253
SJAG_02056	HGNC:9325
SJAG_03872	HGNC:32790
SJAG_04886	HGNC:6183
SJAG_04886	HGNC:6184
SJAG_00578	HGNC:6546
SJAG_01010	HGNC:9972
SJAG_01011	HGNC:29082
SJAG_01011	HGNC:29246
SJAG_01014	HGNC:9544
SJAG_00579	HGNC:5959
SJAG_01036	HGNC:5209
SJAG_01036	HGNC:5211
SJAG_01036	HGNC:1027
SJAG_00571	HGNC:32672
SJAG_05213	HGNC:51
SJAG_05213	HGNC:53
SJAG_05213	HGNC:54
SJAG_05213	HGNC:57
SJAG_01633	HGNC:30904
SJAG_00420	HGNC:1493
SJAG_00365	HGNC:17061
SJAG_00365	HGNC:27375
SJAG_00364	HGNC:882
SJAG_02721	HGNC:21020
SJAG_03241	HGNC:28917
SJAG_02720	HGNC:14981
SJAG_02720	HGNC:14982
SJAG_02720	HGNC:15970
SJAG_02719	HGNC:3629
SJAG_02379	HGNC:6110
SJAG_02379	HGNC:6111
SJAG_03244	HGNC:24131
SJAG_03244	HGNC:16695
SJAG_03782	HGNC:18828
SJAG_00051	HGNC:26001
SJAG_00143	HGNC:17686
SJAG_02562	HGNC:9535
SJAG_00147	HGNC:11158
SJAG_03982	HGNC:1918
SJAG_03982	HGNC:1919
SJAG_03982	HGNC:16816
SJAG_00139	HGNC:16850
SJAG_01896	HGNC:28052
SJAG_04596	HGNC:11644
SJAG_01887	HGNC:12816
SJAG_01884	HGNC:24116
SJAG_03994	HGNC:29170
SJAG_03995	HGNC:23156
SJAG_04910	HGNC:29418
SJAG_04910	HGNC:29280
SJAG_00452	HGNC:12463
SJAG_00452	HGNC:12468
SJAG_00339	HGNC:20800
SJAG_00339	HGNC:20799
SJAG_00458	HGNC:9191
SJAG_00333	HGNC:20292
SJAG_00333	HGNC:20290
SJAG_00329	HGNC:11398
SJAG_00330	HGNC:8016
SJAG_00820	HGNC:29169
SJAG_00327	HGNC:1739
SJAG_03238	HGNC:14651
SJAG_00328	HGNC:19089
SJAG_00328	HGNC:19306
SJAG_00325	HGNC:25994
SJAG_02355	HGNC:7504
SJAG_00702	HGNC:30024
SJAG_00702	HGNC:9719
SJAG_00119	HGNC:9196
SJAG_00077	HGNC:24114
SJAG_00079	HGNC:8912
SJAG_04936	HGNC:17028
SJAG_00080	HGNC:29594
SJAG_04934	HGNC:30074
SJAG_00084	HGNC:8603
SJAG_00084	HGNC:8604
SJAG_04932	HGNC:25408
SJAG_03022	HGNC:2981
SJAG_01275	HGNC:24218
SJAG_01277	HGNC:2879
SJAG_01277	HGNC:7729
SJAG_01277	HGNC:9165
SJAG_01277	HGNC:9164
SJAG_01277	HGNC:1717
SJAG_04884	HGNC:6762
SJAG_04879	HGNC:13546
SJAG_01733	HGNC:1125
SJAG_02298	HGNC:17889
SJAG_01292	HGNC:4330
SJAG_01292	HGNC:16065
SJAG_02300	HGNC:12755
SJAG_01283	HGNC:16489
SJAG_01283	HGNC:20790
SJAG_01283	HGNC:16040
SJAG_01283	HGNC:20789
SJAG_01281	HGNC:16950
SJAG_02254	HGNC:11110
SJAG_02254	HGNC:18040
SJAG_01323	HGNC:29100
SJAG_04368	HGNC:4657
SJAG_04353	HGNC:28691
SJAG_04369	HGNC:23994
SJAG_04349	HGNC:18178
SJAG_03504	HGNC:20276
SJAG_03504	HGNC:29273
SJAG_03503	HGNC:29683
SJAG_05305	HGNC:34399
SJAG_04347	HGNC:25653
SJAG_04345	HGNC:10717
SJAG_04345	HGNC:15897
SJAG_04345	HGNC:29108
SJAG_01162	HGNC:4623
SJAG_01765	HGNC:9199
SJAG_01167	HGNC:561
SJAG_01167	HGNC:562
SJAG_02764	HGNC:16758
SJAG_02764	HGNC:16760
SJAG_02759	HGNC:14098
SJAG_00772	HGNC:20220
SJAG_03062	HGNC:12759
SJAG_02757	HGNC:8063
SJAG_03053	HGNC:14504
SJAG_04406	HGNC:17117
SJAG_03050	HGNC:16667
SJAG_03050	HGNC:27254
SJAG_04398	HGNC:8568
SJAG_04398	HGNC:8743
SJAG_04398	HGNC:8744
SJAG_04398	HGNC:8746
SJAG_04398	HGNC:8747
SJAG_04398	HGNC:8569
SJAG_04398	HGNC:8748
SJAG_03045	HGNC:25783
SJAG_04391	HGNC:13504
SJAG_04391	HGNC:661
SJAG_04390	HGNC:1587
SJAG_04777	HGNC:6856
SJAG_04757	HGNC:30213
SJAG_04757	HGNC:24113
SJAG_04757	HGNC:31789
SJAG_02014	HGNC:24161
SJAG_02012	HGNC:3501
SJAG_02012	HGNC:30464
SJAG_02012	HGNC:17155
SJAG_02012	HGNC:24663
SJAG_02012	HGNC:11578
SJAG_02012	HGNC:19165
SJAG_03042	HGNC:11969
SJAG_03042	HGNC:29190
SJAG_03042	HGNC:29318
SJAG_03041	HGNC:22978
SJAG_03041	HGNC:29136
SJAG_03041	HGNC:17071
SJAG_03041	HGNC:25498
SJAG_02006	HGNC:8806
SJAG_02006	HGNC:8807
SJAG_03036	HGNC:10475
SJAG_02005	HGNC:9162
SJAG_02002	HGNC:32068
SJAG_02372	HGNC:14497
SJAG_02373	HGNC:24353
SJAG_03449	HGNC:28887
SJAG_03448	HGNC:20509
SJAG_00209	HGNC:25706
SJAG_00214	HGNC:9642
SJAG_00214	HGNC:9650
SJAG_00219	HGNC:26425
SJAG_00219	HGNC:18657
SJAG_00219	HGNC:26595
SJAG_00222	HGNC:20859
SJAG_00222	HGNC:4927
SJAG_00231	HGNC:25106
SJAG_01658	HGNC:20596
SJAG_01658	HGNC:30773
SJAG_01658	HGNC:31797
SJAG_01654	HGNC:16463
SJAG_01654	HGNC:25031
SJAG_01651	HGNC:751
SJAG_01120	HGNC:16185
SJAG_03475	HGNC:8603
SJAG_03475	HGNC:8604
SJAG_01649	HGNC:7224
SJAG_01714	HGNC:9253
SJAG_01714	HGNC:9259
SJAG_01644	HGNC:2736
SJAG_03711	HGNC:975
SJAG_00164	HGNC:12738
SJAG_00164	HGNC:28389
SJAG_01711	HGNC:19422
SJAG_01712	HGNC:12511
SJAG_01713	HGNC:9187
SJAG_04325	HGNC:95
SJAG_01995	HGNC:8149
SJAG_01317	HGNC:10555
SJAG_01317	HGNC:31326
SJAG_02525	HGNC:23066
SJAG_02525	HGNC:23069
SJAG_01307	HGNC:11289
SJAG_01307	HGNC:11290
SJAG_01303	HGNC:14027
SJAG_01303	HGNC:14517
SJAG_01302	HGNC:28005
SJAG_03857	HGNC:8762
SJAG_03467	HGNC:10710
SJAG_03467	HGNC:23068
SJAG_03472	HGNC:3274
SJAG_04870	HGNC:18011
SJAG_04870	HGNC:8050
SJAG_04870	HGNC:8051
SJAG_03429	HGNC:12631
SJAG_02896	HGNC:4982
SJAG_02889	HGNC:16789
SJAG_02889	HGNC:17877
SJAG_02889	HGNC:20989
